ID,datetime,TokenizedText,sentiment,tickers,date,hour,day_of_week,month,year,normalized_text,text_length,word_count,ticker_count
300102,2020-05-06 08:44:06+00:00,"Short Setup ES  75 stop 79

Please note this message is delayed by 5 mins. For Real Time Messages please see our website for FAQ's https://t.co/YkAlNRdUSE or contact me on info@tradeinflection.com

#ES_F $SPX #trading #NQ_F #RTY_F #DJIA $NDX #YM_F #RUT #DAX #FSTE",-1.0,['ES'],2020-05-06,8,2,5,2020,short setup es 75 stop 79 please note this message is delayed by 5 mins. for real time messages please see our website for faq is httpst.coykalnrduse or contact me on infotradeinflection.com es_f spx trading nq_f rty_f djia ndx ym_f rut dax fste,245,43,1
298424,2020-05-06 12:42:09+00:00,$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,1.0,['ES'],2020-05-06,12,2,5,2020,nq es_f softer but still green. would prefer green open as gap down on spx would open up possibility of a gap fill higher. watching spx 5ema downside support and the gap fill higher at 2912 resistance. also intrigued by 5 month ema 2898 which is also yesterday is hod.,268,50,1
297313,2020-05-06 13:52:02+00:00,$msft The gift that keeps on giving.,1.0,['MSFT'],2020-05-06,13,2,5,2020,msft the gift that keeps on giving.,35,7,1
308877,2020-05-07 15:20:41+00:00,"$ES_F Putin Saudi deal could be THE CATALYST to get above 2900 https://t.co/ESjnX5sNjT 
 
#Crude $CL_F $SPX $SPY $ES_F https://t.co/A3vMwvAe8v",-1.0,"['CL', 'ES']",2020-05-07,15,3,5,2020,es_f putin saudi deal could be the catalyst to get above 2900 httpst.coesjnx5snjt crude cl_f spx spy es_f httpst.coa3vmwvae8v,125,19,2
307698,2020-05-07 16:48:01+00:00,"Apple | $AAPL

AAPL: Running out of steam (short term)

Long or short it with BTC on Trade8: https://t.co/7Y3lSIZqdd https://t.co/DJV732lLPv",-1.0,['AAPL'],2020-05-07,16,3,5,2020,apple aapl aapl running out of steam short term long or short it with btc on trade8 httpst.co7y3lsizqdd httpst.codjv732llpv,123,19,1
307249,2020-05-07 17:21:10+00:00,Investors Buy High Volume of American Water Works Put Options $AWK https://t.co/znbZw8ptx4 #stocks,1.0,['AWK'],2020-05-07,17,3,5,2020,investors buy high volume of american water works put options awk httpst.coznbzw8ptx4 stocks,92,13,1
326699,2020-05-08 05:04:08+00:00,DHI Group $DHX Price Target Cut to $4.25 by Analysts at B. Riley https://t.co/iVhKwDicqV #stocks,-1.0,"['DHI', 'TGT']",2020-05-08,5,4,5,2020,dhi group dhx price target cut to 4.25 by analysts at b. riley httpst.coivhkwdicqv stocks,89,15,2
322173,2020-05-08 14:50:13+00:00,"RT @WallStJesus: EXTREMELY ACTIVE OPEN, MOMENTUM-SWEEPERS BUSY IN SEVERAL NAMES = $TWTR $VTIQ $NIO $INO $BYND $TWLO $DIS $AMD $TSLA https:/…",1.0,"['AMD', 'DIS', 'TWTR']",2020-05-08,14,4,5,2020,"rt wallstjesus extremely active open, momentum-sweepers busy in several names twtr vtiq nio ino bynd twlo dis amd tsla https",124,20,3
322018,2020-05-08 14:59:37+00:00,Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH,1.0,['DIS'],2020-05-08,14,4,5,2020,shanghai disneyland tickets sold out in minutes dis httpst.couylg6w1vdh,71,9,1
318947,2020-05-08 18:58:26+00:00,"Another great week 

We hit the #BleachBowl - $CLX right into 204 closing off run from 185, swung some lotto puts as a kicker 🧼

$IWM a well-sizes double from 123.90 

$DIS another killer week after Hedge helped you fend off the analyst garbage 
- looks like lots more to come",1.0,"['CLX', 'DIS']",2020-05-08,18,4,5,2020,"another great week we hit the bleachbowl - clx right into 204 closing off run from 185, swung some lotto puts as a kicker iwm a well-sizes double from 123.90 dis another killer week after hedge helped you fend off the analyst garbage - looks like lots more to come",264,50,2
317651,2020-05-08 20:06:26+00:00,"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",1.0,['JNJ'],2020-05-08,20,4,5,2020,rt stash its been a week. treat yo self. jnj stashstockparty may fest. day 6 httpst.co96ocgrtnhn httpst.co64jjxdy0qb,116,17,1
317321,2020-05-08 20:29:16+00:00,$FANG - Diamondback Energy: Quality Guidance From Management. https://t.co/u70RjddJYE #finance #stocks #business,1.0,['FANG'],2020-05-08,20,4,5,2020,fang - diamondback energy quality guidance from management. httpst.cou70rjddjye finance stocks business,103,12,1
347152,2020-05-28 03:46:31+00:00,RT @rahulgchaudhary: The Day AppGet Died  by @kbeigi https://t.co/dDrYuhmKTm #Appget #Winget #Windows #Microsoft #Package #Management $MSFT…,-1.0,['MSFT'],2020-05-28,3,3,5,2020,rt rahulgchaudhary the day appget died by kbeigi httpst.coddryuhmktm appget winget windows microsoft package management msft,124,16,1
346845,2020-05-28 04:48:49+00:00,$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP https://t.co/MJcmwbTYlq,-1.0,"['FB', 'GOOG', 'TWTR']",2020-05-28,4,3,5,2020,twtr fb goog - trump order to enable punishment for social media - wp httpst.comjcmwbtylq,89,15,3
345767,2020-05-28 08:34:01+00:00,"RT @Tickeron: $AAPL enters an Uptrend as Momentum Indicator exceeded the 0 level on April 29, 2020. View odds for this and other indicators…",1.0,['AAPL'],2020-05-28,8,3,5,2020,"rt tickeron aapl enters an uptrend as momentum indicator exceeded the 0 level on april 29, 2020. view odds for this and other indicators",136,24,1
342335,2020-05-28 14:15:43+00:00,Bullish call option flow in $FB. This could break out if it rallies above $230,1.0,['FB'],2020-05-28,14,3,5,2020,bullish call option flow in fb. this could break out if it rallies above 230,76,15,1
340656,2020-05-28 15:58:50+00:00,"Support becomes resistance for $aapl.  When this puppy gives, look out below https://t.co/bH7MnavdjA",-1.0,['AAPL'],2020-05-28,15,3,5,2020,"support becomes resistance for aapl. when this puppy gives, look out below httpst.cobh7mnavdja",94,13,1
335896,2020-05-28 21:41:02+00:00,"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",-1.0,"['DVN', 'HPQ', 'MRO']",2020-05-28,21,3,5,2020,"breakdown stocks sharp move below recent support hpq mro tblt irwd dvn wkhs bcrx clr akba iova sort results by time, chg, , vol and more. nyse nasdaq httpst.contbybulrme",169,29,3
358405,2020-05-29 03:22:36+00:00,"#Stocks by Rockers. Rush, lyrics by Peart - Lessons taught but never learned.
All around us anger burns.
Guide the future by the past.
Long ago the mold was cast.

#knowyourlevels #makeitrain 
#patience
$DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG #FANG #BANG",-1.0,"['AAPL', 'AMZN', 'FANG', 'FB', 'GOOG', 'NFLX', 'NVDA']",2020-05-29,3,4,5,2020,"stocks by rockers. rush, lyrics by peart - lessons taught but never learned. all around us anger burns. guide the future by the past. long ago the mold was cast. knowyourlevels makeitrain patience dia spx spy qqq iwm tsla fb aapl amzn nvda nflx goog fang bang",259,47,7
355814,2020-05-29 12:29:03+00:00,"Canopy Growth Announces 'Strategy Reset' After Huge Q4 Loss; Marijuana Stocks Fall

$CGC
$STZ
$CRON
$ACB
$TLRY

#CannabisCommunity #CannabisStocks #MarijuanaStocks #Stock #Stocks #StockMarketNews 
https://t.co/zKvzxVeycf",-1.0,['STZ'],2020-05-29,12,4,5,2020,canopy growth announces istrategy reset after huge q4 loss marijuana stocks fall cgc stz cron acb tlry cannabiscommunity cannabisstocks marijuanastocks stock stocks stockmarketnews httpst.cozkvzxveycf,200,24,1
354488,2020-05-29 14:17:00+00:00,"May 29 Friday, $PEP LOW is $130.91 and hit Bearish target $131.11🤙",-1.0,"['LOW', 'PEP', 'TGT']",2020-05-29,14,4,5,2020,"may 29 friday, pep low is 130.91 and hit bearish target 131.11",62,12,3
354469,2020-05-29 14:18:26+00:00,UPDATE 1-Minerva's schizophrenia drug misses main goal in study; shares tumble $NERV $AGN $JNJ https://t.co/l5Ihr3iyl7,-1.0,"['AGN', 'JNJ']",2020-05-29,14,4,5,2020,update 1-minerva is schizophrenia drug misses main goal in study shares tumble nerv agn jnj httpst.col5ihr3iyl7,111,16,2
353756,2020-05-29 15:18:20+00:00,"Also note --

$ES LOD = 3001.75.

So far Bears are unable to press below $ES 3000 Round Level.

$ES $ES_F $SPX $SPY $NQ $NQ_F $NDX $QQQ $RTY $RTY_F $RUT $IWM $YM $YM_F $DIA https://t.co/ndzQblmraX",-1.0,['ES'],2020-05-29,15,4,5,2020,also note -- es lod 3001.75. so far bears are unable to press below es 3000 round level. es es_f spx spy nq nq_f ndx qqq rty rty_f rut iwm ym ym_f dia httpst.condzqblmrax,170,34,1
353438,2020-05-29 15:47:04+00:00,BlackRock Investment Management (UK) Limited short position in CARNIVAL PLC down -0.30% to 0.63% #CCL $CCL #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #ShortSqueeze https://t.co/vM411LdLkR,-1.0,"['BLK', 'CCL']",2020-05-29,15,4,5,2020,blackrock investment management uk limited short position in carnival plc down -0.30 to 0.63 ccl ccl lse stockmarket stocks shares business markets trading news investing shortsqueeze httpst.covm411ldlkr,203,27,2
363510,2020-05-30 08:04:05+00:00,"RT @iflickerman: ""All Free"" Retail is Back, Amazon $AMZN ready for Chapter 11 🤣🤣🤣 @JuliaLaRoche https://t.co/t4S8BD3REg",1.0,['AMZN'],2020-05-30,8,5,5,2020,"rt iflickerman all free retail is back, amazon amzn ready for chapter 11 julialaroche httpst.cot4s8bd3reg",105,15,1
362044,2020-05-30 14:56:36+00:00,RT @invest_steady: @sharif_ny The assets make the company more valuable than its current share price. They’re a perfect take out target for…,1.0,['TGT'],2020-05-30,14,5,5,2020,rt invest_steady sharif_ny the assets make the company more valuable than its current share price. theyre a perfect take out target for,135,22,1
360757,2020-05-30 19:23:15+00:00,"$NERV down 72%! Overpanic, OVERSOLD!!!📈🍾💸🛒
 $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BB $HSBC $LYG $TEVA $C $OXY $JNJ $LYFT $LK $ZM https://t.co/GwNBPlqb3j",-1.0,"['AAL', 'AAPL', 'ABBV', 'ABT', 'AMD', 'AMZN', 'BA', 'BAC', 'C', 'CCL', 'DAL', 'DIS', 'F', 'FB', 'FCX', 'GE', 'GILD', 'JNJ', 'JPM', 'M', 'MSFT', 'MU', 'NFLX', 'NVDA', 'OXY', 'RCL', 'T', 'UAL', 'WFC', 'XOM']",2020-05-30,19,5,5,2020,"nerv down 72! overpanic, oversold!!! aapl amd amrn aal bac amzn msft ba abt tsla x nvda ge dis ccl uber dal nflx fb t f mu sq m zm xom gild roku ual jpm abbv fcx snap baba wfc rcl bb hsbc lyg teva c oxy jnj lyft lk zm httpst.cogwnbplqb3j",237,52,30
365947,2020-05-31 20:33:34+00:00,@amazon $AMZN stock is gonna tank tomorrow,1.0,['AMZN'],2020-05-31,20,6,5,2020,amazon amzn stock is gonna tank tomorrow,40,7,1
378085,2020-06-01 10:52:14+00:00,RT @BioStocks: $MRK $AZN LYNPARZA Receives Positive Opinion from EU CHMP for First-Line Maintenance Treatment of Patients with Germline BRC…,1.0,['MRK'],2020-06-01,10,0,6,2020,rt biostocks mrk azn lynparza receives positive opinion from eu chmp for first-line maintenance treatment of patients with germline brc,135,20,1
375625,2020-06-01 14:46:39+00:00,If believing in $DIS makes me rich ima going to Disney world that week,1.0,['DIS'],2020-06-01,14,0,6,2020,if believing in dis makes me rich ima going to disney world that week,69,14,1
373202,2020-06-01 17:51:55+00:00,RT @dhovekamp42: @THETECHNICIAN84 $ADAP IPO $17 PT will be easy to do should $GSK / $MRK report favourable first data at #ASCO2020 from its…,1.0,['MRK'],2020-06-01,17,0,6,2020,rt dhovekamp42 thetechnician84 adap ipo 17 pt will be easy to do should gsk mrk report favourable first data at asco2020 from its,129,23,1
372706,2020-06-01 18:37:04+00:00,"RT @CheddarFlow: Some top opening order flow we caught today
$AMZN $IWM $TSLA 

#stocks #options #optionsflow https://t.co/0DykzHmopc",1.0,['AMZN'],2020-06-01,18,0,6,2020,rt cheddarflow some top opening order flow we caught today amzn iwm tsla stocks options optionsflow httpst.co0dykzhmopc,119,17,1
371054,2020-06-01 21:24:37+00:00,"$amzn Daily, no longer hold a position here, will look at doing something in the AM. As I said last night, 2500 is coming this week. No question, daily looks ready to go this week! GL https://t.co/AhYsqOare0 https://t.co/zWl4S6KKBd",1.0,"['AMZN', 'GL']",2020-06-01,21,0,6,2020,"amzn daily, no longer hold a position here, will look at doing something in the am. as i said last night, 2500 is coming this week. no question, daily looks ready to go this week! gl httpst.coahysqoare0 httpst.cozwl4s6kkbd",222,38,2
392845,2020-06-02 01:12:29+00:00,"RT @ArjunKharpal: #Apple has cut the prices of the iPhone 11 range by about 12-13% in China. It's an uncommon move. 

These discounts are n…",-1.0,['AAPL'],2020-06-02,1,1,6,2020,rt arjunkharpal apple has cut the prices of the iphone 11 range by about 12-13 in china. it is an uncommon move. these discounts are n,134,26,1
392742,2020-06-02 01:32:09+00:00,"$es $es_f 4hr chart. Nice consolidation going on, I wouldn't be surprised to see this upward trend break, then get the next leg push higher. Something I am actually looking for. GL $spy $spx I am holding a partial position in 360c $nvda 

$nvda $amzn $ba $aapl $googl $nflx $roku https://t.co/u97Mx4iqCp",1.0,"['AAPL', 'AMZN', 'BA', 'ES', 'GL', 'GOOGL', 'NFLX', 'NVDA']",2020-06-02,1,1,6,2020,"es es_f 4hr chart. nice consolidation going on, i would not be surprised to see this upward trend break, then get the next leg push higher. something i am actually looking for. gl spy spx i am holding a partial position in 360c nvda nvda amzn ba aapl googl nflx roku httpst.cou97mx4iqcp",286,52,8
391857,2020-06-02 04:27:17+00:00,Check which story for #DowJones has the highest score $V $MMM $MCD https://t.co/8zP8MKc2dK https://t.co/uc6PfL9S6o,1.0,"['MCD', 'MMM', 'V']",2020-06-02,4,1,6,2020,check which story for dowjones has the highest score v mmm mcd httpst.co8zp8mkc2dk httpst.couc6pfl9s6o,102,14,3
388267,2020-06-02 13:40:20+00:00,"RT @WaltLightShed: ""We are so far beyond tolerance, this is about justice"" Randall Stephenson, $T",1.0,['T'],2020-06-02,13,1,6,2020,"rt waltlightshed we are so far beyond tolerance, this is about justice randall stephenson, t",92,15,1
388011,2020-06-02 13:57:11+00:00,RT @OphirGottlieb: $AAPL Apple cuts iPhone prices in China to keep momentum going as economy continues to reopen https://t.co/Dc3ug1II8N,-1.0,['AAPL'],2020-06-02,13,1,6,2020,rt ophirgottlieb aapl apple cuts iphone prices in china to keep momentum going as economy continues to reopen httpst.codc3ug1ii8n,129,19,1
386878,2020-06-02 15:21:16+00:00,"$SPY C-Suite play lip service to diversity as merely a talking point. The chasm is wider in $IWM. Dimon often praised, but $JPM Board has one token black women.

I have never seen a co more dedicated to making diversity matter than $SVMK. Proud bagholder.

https://t.co/IZYFGkULZx https://t.co/BA16ge8Keu",1.0,['JPM'],2020-06-02,15,1,6,2020,"spy c-suite play lip service to diversity as merely a talking point. the chasm is wider in iwm. dimon often praised, but jpm board has one token black women. i have never seen a co more dedicated to making diversity matter than svmk. proud bagholder. httpst.coizyfgkulzx httpst.coba16ge8keu",290,47,1
386715,2020-06-02 15:33:15+00:00,Dow rises as Wall Street focuses on easing coronavirus lockdowns amid civil unrest https://t.co/SUw6IaN5Kz $SFIX $PFE $CSCO $STX $DKS $ZM,1.0,"['CSCO', 'PFE', 'STX']",2020-06-02,15,1,6,2020,dow rises as wall street focuses on easing coronavirus lockdowns amid civil unrest httpst.cosuw6ian5kz sfix pfe csco stx dks zm,127,20,3
385513,2020-06-02 17:13:04+00:00,"#SelfieCompassion: Bill Clinton ""I feel your pain"" from Rich White #NeverTrump 1% Elitists @DNC. Ditto Parasites like $23 billion Leona Laurene Jobs at $AAPL $AMZN $FB $VZ $BA $MSFT $GE $GOOGL $IBM Bob Iger $DIS $ACN $CTSH $TCS $WIT $HCL $T $VZ $CERN #Cerner Deloitte Consulting https://t.co/J68D9Ynats",1.0,"['AAPL', 'ACN', 'AMZN', 'BA', 'CERN', 'CTSH', 'DIS', 'FB', 'GE', 'GOOGL', 'IBM', 'MSFT', 'T', 'VZ']",2020-06-02,17,1,6,2020,selfiecompassion bill clinton i feel your pain from rich white nevertrump 1 elitists dnc. ditto parasites like 23 billion leona laurene jobs at aapl amzn fb vz ba msft ge googl ibm bob iger dis acn ctsh tcs wit hcl t vz cern cerner deloitte consulting httpst.coj68d9ynats,271,47,14
382830,2020-06-02 21:17:43+00:00,"@RiskReversal just made a compelling argument for selling out of $FB rn! 

Forget history judging Zuckerberg roughly, the next 6 polarizing months is going to continue to pound the stock, if you believe there will be sustained pressure on the company leading up to the election!",-1.0,['FB'],2020-06-02,21,1,6,2020,"riskreversal just made a compelling argument for selling out of fb rn! forget history judging zuckerberg roughly, the next 6 polarizing months is going to continue to pound the stock, if you believe there will be sustained pressure on the company leading up to the election!",274,46,1
382704,2020-06-02 21:27:52+00:00,RT @SorabNY: Today’s profit $656  $spy $spx $tsla $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstreet #S…,1.0,['AMZN'],2020-06-02,21,1,6,2020,rt sorabny todays profit 656 spy spx tsla amzn daytrading news invest investing finance money life newyork wallstreet s,119,19,1
404047,2020-06-03 10:02:27+00:00,"#KEC 233 15% RETURN SO FAR

ENJOY HAPPY INVESTING

SUSTAINING 233 CAN HEAD TOWARDS 250

#TECHNICALANALYSIS #STOCKS #STOCKMARKET #NIFTY #INVESTMENTS https://t.co/E5eCHjwCkE",1.0,['SO'],2020-06-03,10,2,6,2020,kec 233 15 return so far enjoy happy investing sustaining 233 can head towards 250 technicalanalysis stocks stockmarket nifty investments httpst.coe5echjwcke,157,21,1
402514,2020-06-03 12:55:59+00:00,RT @AlexDelarge6553: Dont look now $tlss up premarket 6% wouldnt merger news with $amzn be perfect for all those people who sold for a loss…,1.0,['AMZN'],2020-06-03,12,2,6,2020,rt alexdelarge6553 dont look now tlss up premarket 6 wouldnt merger news with amzn be perfect for all those people who sold for a loss,134,25,1
402441,2020-06-03 13:01:49+00:00,"UnitedHealth Group - $UNH

💰 QUOTE
$UNH was UP ⬆ on Tue Jun 02
Closed at 306.31 USD for a 0.12% gain from previous close
📈 📈 📈

📊 ANALYSIS
UnitedHealth Group should be nationalized
☭ ☭ ☭",1.0,['UNH'],2020-06-03,13,2,6,2020,unitedhealth group - unh quote unh was up on tue jun 02 closed at 306.31 usd for a 0.12 gain from previous close analysis unitedhealth group should be nationalized,163,29,1
397551,2020-06-03 17:52:39+00:00,"How could the #USadministration pick a #vaccine when not one #Phase1 has finished? How they can pick 
$PFE $MRK or JNJ if they didn't even made clinical trial?
How the selected $MRNA who didn't provided any data?
This is not about health but about money.
Trump failed this country",-1.0,"['JNJ', 'MRK', 'PFE']",2020-06-03,17,2,6,2020,how could the usadministration pick a vaccine when not one phase1 has finished? how they can pick pfe mrk or jnj if they did not even made clinical trial? how the selected mrna who did not provided any data? this is not about health but about money. trump failed this country,275,51,3
396261,2020-06-03 19:20:21+00:00,RT @The_Real_Fly: MORE CLOWN WORLD: APPLE FREEZES BROWSE FEATURE ON MUSIC AND REPLACES WITH NOTICE AND CUSTOM PLAYLIST. THE LAST SONG IS “F…,-1.0,['AAPL'],2020-06-03,19,2,6,2020,rt the_real_fly more clown world apple freezes browse feature on music and replaces with notice and custom playlist. the last song is f,135,23,1
394946,2020-06-03 20:43:06+00:00,$XOM breaking out https://t.co/pdCbo8y4pv,-1.0,['XOM'],2020-06-03,20,2,6,2020,xom breaking out httpst.copdcbo8y4pv,36,4,1
393571,2020-06-03 23:23:06+00:00,"Bullish setups patterns/consolidations I'm personally watching to enter long 
$EROS
$SBUX
$COTY
$NXPI
$UNH
$PLAY
$BYND
$NCLH
$FIS
$SABR
$RCL",1.0,"['COTY', 'FIS', 'NCLH', 'RCL', 'SBUX', 'UNH']",2020-06-03,23,2,6,2020,bullish setups patternsconsolidations i am personally watching to enter long eros sbux coty nxpi unh play bynd nclh fis sabr rcl,128,21,6
393505,2020-06-03 23:31:31+00:00,RT @mtatsis: Exactly why Instagram will die. $SNAP $FB,-1.0,['FB'],2020-06-03,23,2,6,2020,rt mtatsis exactly why instagram will die. snap fb,50,9,1
416865,2020-06-04 09:33:49+00:00,"RT @Tickeron: $AAPL in +1.02% Uptrend, growing for three consecutive days on June 3, 2020. View odds for this and other indicators: https:/…",1.0,['AAPL'],2020-06-04,9,3,6,2020,"rt tickeron aapl in 1.02 uptrend, growing for three consecutive days on june 3, 2020. view odds for this and other indicators https",131,23,1
412460,2020-06-04 16:47:31+00:00,"100% measured move down possible which happens around the yesterday's low and this is why I think it's possible $SPY $SPX $ES_F
https://t.co/iwFIGZLO6h",-1.0,['ES'],2020-06-04,16,3,6,2020,100 measured move down possible which happens around the yesterday is low and this is why i think it is possible spy spx es_f httpst.coiwfigzlo6h,145,25,1
412002,2020-06-04 17:29:05+00:00,"""BIG #COMEBACK FOR CHINESE #LUCKIN #COFFEE ( $LK) TODAY"" ... Stock has rebounded by +72% to $4.45 so far today. Big buyers as shorts are trying to cover. Company is expanding like crazy. More stores than Starbucks in #China. https://t.co/bl22xbFYkX 
#stocks #trading #profits",1.0,['SBUX'],2020-06-04,17,3,6,2020,big comeback for chinese luckin coffee lk today ... stock has rebounded by 72 to 4.45 so far today. big buyers as shorts are trying to cover. company is expanding like crazy. more stores than starbucks in china. httpst.cobl22xbfykx stocks trading profits,254,42,1
411977,2020-06-04 17:32:08+00:00,Awesome trade on $INO and $BAC!,1.0,['BAC'],2020-06-04,17,3,6,2020,awesome trade on ino and bac!,29,6,1
411256,2020-06-04 18:21:58+00:00,"RT @DeItaOne: TESLA'S ELON MUSK CALLS FOR BREAKUP OF AMAZON 
$AMZN $TSLA",1.0,['AMZN'],2020-06-04,18,3,6,2020,rt deitaone tesla is elon musk calls for breakup of amazon amzn tsla,68,13,1
410111,2020-06-04 19:37:31+00:00,RT @permanentcap: Google/Alphabet $GOOG almost literally lights their cash on fire (other bets) to hide the profitability of the search bus…,1.0,['GOOG'],2020-06-04,19,3,6,2020,rt permanentcap googlealphabet goog almost literally lights their cash on fire other bets to hide the profitability of the search bus,133,21,1
409543,2020-06-04 20:18:38+00:00,"RT @tq_equities: $AAPL closes within previous day's range after lackluster session: https://t.co/7SICEsT52n
Sentiment: Neutral #AAPL #Apple",-1.0,['AAPL'],2020-06-04,20,3,6,2020,rt tq_equities aapl closes within previous day is range after lackluster session httpst.co7sicest52n sentiment neutral aapl apple,129,17,1
431582,2020-06-05 05:23:08+00:00,RT @Sandro_power: This market is tough but we will wait for confirmation $AAPL has not been able to confirm my rules a good reason why this…,1.0,['AAPL'],2020-06-05,5,4,6,2020,rt sandro_power this market is tough but we will wait for confirmation aapl has not been able to confirm my rules a good reason why this,136,26,1
430474,2020-06-05 09:12:52+00:00,RT @wallstreetelix5: Here comes the breach of yesterday’s high. About time. Not a top.... $es $ES_F $spy $spx,-1.0,['ES'],2020-06-05,9,4,6,2020,rt wallstreetelix5 here comes the breach of yesterdays high. about time. not a top.... es es_f spy spx,102,18,1
430358,2020-06-05 09:34:45+00:00,"Asia Pacific stocks higher ahead of U.S. jobs report; airline stocks mostly soar.

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $NFLX",1.0,"['AAPL', 'AMD', 'AMZN', 'BA', 'COST', 'CRM', 'FB', 'GILD', 'GOOGL', 'NFLX', 'NVDA', 'TGT']",2020-06-05,9,4,6,2020,asia pacific stocks higher ahead of u.s. jobs report airline stocks mostly soar. amzn aapl amd ba baba fb crm ddog tgt googl roku tsla spx spy tdoc cost zm gild uso nvda roku bynd nflx,184,36,12
429426,2020-06-05 11:50:06+00:00,RT @CNBC: Buy Disney shares with 'both hands' if it reaches this key level: Miller Tabak $DIS (via @TradingNation) https://t.co/TcRit7KFWx,1.0,['DIS'],2020-06-05,11,4,6,2020,rt cnbc buy disney shares with both hands if it reaches this key level miller tabak dis via tradingnation httpst.cotcrit7kfwx,125,20,1
427793,2020-06-05 13:35:37+00:00,$AMZN is red right now. Probably nothing.,-1.0,['AMZN'],2020-06-05,13,4,6,2020,amzn is red right now. probably nothing.,40,7,1
425563,2020-06-05 15:36:12+00:00,You can take profits on $AAPL and $CVS,1.0,"['AAPL', 'CVS']",2020-06-05,15,4,6,2020,you can take profits on aapl and cvs,36,8,2
424879,2020-06-05 16:15:01+00:00,$AMZN want in!  Finally!  We got a runner! https://t.co/P1tyfGUfCU,1.0,['AMZN'],2020-06-05,16,4,6,2020,amzn want in! finally! we got a runner! httpst.cop1tyfgufcu,59,9,1
424673,2020-06-05 16:26:33+00:00,RT @vitaliyk: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,1.0,['MSFT'],2020-06-05,16,4,6,2020,rt vitaliyk microsoft was a great company in 1999. msft was still a great company in 2017 - it would take you 18 years for you to break,135,28,1
435920,2020-06-06 16:00:10+00:00,"Currently holding:

$QQQ 1/15/2021 $310C
$T 1/21/22 $5C 

I left a lot of money on the table last week but overall I’m happy with the continued growth. My account is currently up 51% in three weeks. Excited for next week!",1.0,['T'],2020-06-06,16,5,6,2020,currently holding qqq 1152021 310c t 12122 5c i left a lot of money on the table last week but overall im happy with the continued growth. my account is currently up 51 in three weeks. excited for next week!,207,40,1
444099,2020-06-07 10:27:46+00:00,"RT @NorthmanTrader: In 2019 $AAPL made new all time highs on declining earnings growth.
In 2020 $AAPL made new all time highs on declining…",1.0,['AAPL'],2020-06-07,10,6,6,2020,rt northmantrader in 2019 aapl made new all time highs on declining earnings growth. in 2020 aapl made new all time highs on declining,134,24,1
458776,2020-06-08 03:21:17+00:00,RT @UPBOptionMil: Some of the largest open interest increases from this past weeks trading action 6.1 - 6.5    $HTZ $ZNGA $SNAP $BAC $MS $I…,1.0,"['BAC', 'MS']",2020-06-08,3,0,6,2020,rt upboptionmil some of the largest open interest increases from this past weeks trading action 6.1 - 6.5 htz znga snap bac ms i,128,24,2
458016,2020-06-08 05:45:53+00:00,"Amazon isn’t the only e-commerce company thriving. $AMZN shares have climbed &gt;30% this year. But some online retailers are faring even better. Shares of Wayfair, the online furniture and home goods seller, have doubled in price in 2020. /via @qz https://t.co/GQOmMzgcF9",1.0,['AMZN'],2020-06-08,5,0,6,2020,"amazon isnt the only e-commerce company thriving. amzn shares have climbed gt30 this year. but some online retailers are faring even better. shares of wayfair, the online furniture and home goods seller, have doubled in price in 2020. via qz httpst.cogqommzgcf9",261,41,1
457963,2020-06-08 05:53:14+00:00,"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",1.0,['YHOO'],2020-06-08,5,0,6,2020,rt brianferoldi great list of free investing resources 1 yahoo finance - httpst.coxx3zedsqmj most useful tabs summary statistic,127,18,1
